,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
1207,WHS2_166,Distribution of causes of death among children aged <5 years (%) - Injuries,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2002,2002,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,24,24.00000,,,,,
1208,WHS2_166,Distribution of causes of death among children aged <5 years (%) - Injuries,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2003,2003,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1209,WHS2_166,Distribution of causes of death among children aged <5 years (%) - Injuries,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2004,2004,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1210,WHS2_166,Distribution of causes of death among children aged <5 years (%) - Injuries,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2005,2005,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1211,WHS2_166,Distribution of causes of death among children aged <5 years (%) - Injuries,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2006,2006,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1212,WHS2_166,Distribution of causes of death among children aged <5 years (%) - Injuries,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2007,2007,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,8,8.00000,,,,,
1213,WHS2_166,Distribution of causes of death among children aged <5 years (%) - Injuries,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2008,2008,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1214,WHS2_166,Distribution of causes of death among children aged <5 years (%) - Injuries,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2009,2009,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1215,WHS2_166,Distribution of causes of death among children aged <5 years (%) - Injuries,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2010,2010,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1216,WHS2_167,Distribution of causes of death among children aged <5 years (%) - Diarrhoea,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2000,2000,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1217,WHS2_167,Distribution of causes of death among children aged <5 years (%) - Diarrhoea,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2001,2001,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1218,WHS2_167,Distribution of causes of death among children aged <5 years (%) - Diarrhoea,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2002,2002,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1219,WHS2_167,Distribution of causes of death among children aged <5 years (%) - Diarrhoea,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2003,2003,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1220,WHS2_167,Distribution of causes of death among children aged <5 years (%) - Diarrhoea,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2004,2004,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1221,WHS2_167,Distribution of causes of death among children aged <5 years (%) - Diarrhoea,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2005,2005,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1222,WHS2_167,Distribution of causes of death among children aged <5 years (%) - Diarrhoea,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2006,2006,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1223,WHS2_167,Distribution of causes of death among children aged <5 years (%) - Diarrhoea,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2007,2007,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1224,WHS2_167,Distribution of causes of death among children aged <5 years (%) - Diarrhoea,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2008,2008,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1225,WHS2_167,Distribution of causes of death among children aged <5 years (%) - Diarrhoea,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2009,2009,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1226,WHS2_167,Distribution of causes of death among children aged <5 years (%) - Diarrhoea,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2010,2010,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1227,WHS2_168,Distribution of causes of death among children aged <5 years (%) - Measles,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2000,2000,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1228,WHS2_168,Distribution of causes of death among children aged <5 years (%) - Measles,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2001,2001,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1229,WHS2_168,Distribution of causes of death among children aged <5 years (%) - Measles,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2002,2002,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1230,WHS2_168,Distribution of causes of death among children aged <5 years (%) - Measles,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2003,2003,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1231,WHS2_168,Distribution of causes of death among children aged <5 years (%) - Measles,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2004,2004,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1232,WHS2_168,Distribution of causes of death among children aged <5 years (%) - Measles,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2005,2005,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1233,WHS2_168,Distribution of causes of death among children aged <5 years (%) - Measles,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2006,2006,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1234,WHS2_168,Distribution of causes of death among children aged <5 years (%) - Measles,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2007,2007,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1235,WHS2_168,Distribution of causes of death among children aged <5 years (%) - Measles,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2008,2008,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1236,WHS2_168,Distribution of causes of death among children aged <5 years (%) - Measles,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2009,2009,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1237,WHS2_168,Distribution of causes of death among children aged <5 years (%) - Measles,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2010,2010,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1238,WHS2_170,Distribution of causes of death among children aged <5 years (%) - HIV/AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2000,2000,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1239,WHS2_170,Distribution of causes of death among children aged <5 years (%) - HIV/AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2001,2001,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1240,WHS2_170,Distribution of causes of death among children aged <5 years (%) - HIV/AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2002,2002,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1241,WHS2_170,Distribution of causes of death among children aged <5 years (%) - HIV/AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2003,2003,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1242,WHS2_170,Distribution of causes of death among children aged <5 years (%) - HIV/AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2004,2004,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1243,WHS2_170,Distribution of causes of death among children aged <5 years (%) - HIV/AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2005,2005,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1244,WHS2_170,Distribution of causes of death among children aged <5 years (%) - HIV/AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2006,2006,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1245,WHS2_170,Distribution of causes of death among children aged <5 years (%) - HIV/AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2007,2007,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1246,WHS2_170,Distribution of causes of death among children aged <5 years (%) - HIV/AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2008,2008,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1247,WHS2_170,Distribution of causes of death among children aged <5 years (%) - HIV/AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2009,2009,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1248,WHS2_170,Distribution of causes of death among children aged <5 years (%) - HIV/AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2010,2010,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1249,WHS2_171,Distribution of causes of death among children aged <5 years (%) - Other diseases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2000,2000,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,34,34.00000,,,,,
1250,WHS2_171,Distribution of causes of death among children aged <5 years (%) - Other diseases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2001,2001,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,32,32.00000,,,,,
1251,WHS2_171,Distribution of causes of death among children aged <5 years (%) - Other diseases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2002,2002,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,21,21.00000,,,,,
1252,WHS2_171,Distribution of causes of death among children aged <5 years (%) - Other diseases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2003,2003,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,38,38.00000,,,,,
1253,WHS2_171,Distribution of causes of death among children aged <5 years (%) - Other diseases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2004,2004,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,30,30.00000,,,,,
1254,WHS2_171,Distribution of causes of death among children aged <5 years (%) - Other diseases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2005,2005,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,49,49.00000,,,,,
1255,WHS2_171,Distribution of causes of death among children aged <5 years (%) - Other diseases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2006,2006,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,77,77.00000,,,,,
1256,WHS2_171,Distribution of causes of death among children aged <5 years (%) - Other diseases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2007,2007,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,38,38.00000,,,,,
1257,WHS2_171,Distribution of causes of death among children aged <5 years (%) - Other diseases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2008,2008,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,46,46.00000,,,,,
1258,WHS2_171,Distribution of causes of death among children aged <5 years (%) - Other diseases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2009,2009,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,37,37.00000,,,,,
1259,WHS2_171,Distribution of causes of death among children aged <5 years (%) - Other diseases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2010,2010,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,37,37.00000,,,,,
1260,WHS2_174,Distribution of years of life lost by broader causes (%) - Injuries,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/90,PUBLISHED,Published,,2008,2008,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,18,,,,,,
1261,WHS2_514,Distribution of causes of death among children aged <5 years (%) - Prematurity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2000,2000,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,32,32.00000,,,,,
1262,WHS2_514,Distribution of causes of death among children aged <5 years (%) - Prematurity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2001,2001,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,20,20.00000,,,,,
1263,WHS2_514,Distribution of causes of death among children aged <5 years (%) - Prematurity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2002,2002,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,10,10.00000,,,,,
1264,WHS2_514,Distribution of causes of death among children aged <5 years (%) - Prematurity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2003,2003,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,19,19.00000,,,,,
1265,WHS2_514,Distribution of causes of death among children aged <5 years (%) - Prematurity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2004,2004,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,20,20.00000,,,,,
1266,WHS2_514,Distribution of causes of death among children aged <5 years (%) - Prematurity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2005,2005,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,7,7.00000,,,,,
1267,WHS2_514,Distribution of causes of death among children aged <5 years (%) - Prematurity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2006,2006,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1268,WHS2_514,Distribution of causes of death among children aged <5 years (%) - Prematurity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2007,2007,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,8,8.00000,,,,,
1269,WHS2_514,Distribution of causes of death among children aged <5 years (%) - Prematurity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2008,2008,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,37,37.00000,,,,,
1270,WHS2_514,Distribution of causes of death among children aged <5 years (%) - Prematurity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2009,2009,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,39,39.00000,,,,,
1271,WHS2_514,Distribution of causes of death among children aged <5 years (%) - Prematurity,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2010,2010,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,41,41.00000,,,,,
1272,WHS2_515,Distribution of causes of death among children aged <5 years (%) - Neonatal sepsis,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2000,2000,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1273,WHS2_515,Distribution of causes of death among children aged <5 years (%) - Neonatal sepsis,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2001,2001,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1274,WHS2_515,Distribution of causes of death among children aged <5 years (%) - Neonatal sepsis,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2002,2002,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1275,WHS2_515,Distribution of causes of death among children aged <5 years (%) - Neonatal sepsis,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2003,2003,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1276,WHS2_515,Distribution of causes of death among children aged <5 years (%) - Neonatal sepsis,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2004,2004,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1277,WHS2_515,Distribution of causes of death among children aged <5 years (%) - Neonatal sepsis,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2005,2005,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,7,7.00000,,,,,
1278,WHS2_515,Distribution of causes of death among children aged <5 years (%) - Neonatal sepsis,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2006,2006,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1279,WHS2_515,Distribution of causes of death among children aged <5 years (%) - Neonatal sepsis,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2007,2007,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,15,15.00000,,,,,
1280,WHS2_515,Distribution of causes of death among children aged <5 years (%) - Neonatal sepsis,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2008,2008,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,6,6.00000,,,,,
1281,WHS2_515,Distribution of causes of death among children aged <5 years (%) - Neonatal sepsis,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2009,2009,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1282,WHS2_515,Distribution of causes of death among children aged <5 years (%) - Neonatal sepsis,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2010,2010,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1283,WHS2_516,Distribution of causes of death among children aged <5 years (%) - Congenital anomalies,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2000,2000,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,35,35.00000,,,,,
1284,WHS2_516,Distribution of causes of death among children aged <5 years (%) - Congenital anomalies,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2001,2001,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,9,9.00000,,,,,
1285,WHS2_516,Distribution of causes of death among children aged <5 years (%) - Congenital anomalies,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2002,2002,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,44,44.00000,,,,,
1286,WHS2_516,Distribution of causes of death among children aged <5 years (%) - Congenital anomalies,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2003,2003,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,13,13.00000,,,,,
1287,WHS2_516,Distribution of causes of death among children aged <5 years (%) - Congenital anomalies,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2004,2004,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,30,30.00000,,,,,
1288,WHS2_516,Distribution of causes of death among children aged <5 years (%) - Congenital anomalies,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2005,2005,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,31,31.00000,,,,,
1289,WHS2_516,Distribution of causes of death among children aged <5 years (%) - Congenital anomalies,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2006,2006,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,12,12.00000,,,,,
1290,WHS2_516,Distribution of causes of death among children aged <5 years (%) - Congenital anomalies,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2007,2007,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,23,23.00000,,,,,
1291,WHS2_516,Distribution of causes of death among children aged <5 years (%) - Congenital anomalies,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2008,2008,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,6,6.00000,,,,,
1292,WHS2_516,Distribution of causes of death among children aged <5 years (%) - Congenital anomalies,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2009,2009,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,23,23.00000,,,,,
1293,WHS2_516,Distribution of causes of death among children aged <5 years (%) - Congenital anomalies,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2010,2010,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,22,22.00000,,,,,
1294,WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2000,2000,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1295,WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2001,2001,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,20,20.00000,,,,,
1296,WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2002,2002,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1297,WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2003,2003,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,31,31.00000,,,,,
1298,WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2004,2004,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,10,10.00000,,,,,
1299,WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2005,2005,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,7,7.00000,,,,,
1300,WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2006,2006,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,12,12.00000,,,,,
1301,WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2007,2007,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,8,8.00000,,,,,
1302,WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2008,2008,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,6,6.00000,,,,,
1303,WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2009,2009,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1304,WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,VOID,Void,,2010,2010,,EUR,Europe,,WB_HI,High-income,,ISL,Iceland,,,,,0,0.00000,,,,,
1305,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1980,1980,,EUR,Europe,,,,,ISL,Iceland,,,,,0,0.00000,,,,,
1306,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1981,1981,,EUR,Europe,,,,,ISL,Iceland,,,,,0,0.00000,,,,,
1307,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1982,1982,,EUR,Europe,,,,,ISL,Iceland,,,,,0,0.00000,,,,,
1308,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1983,1983,,EUR,Europe,,,,,ISL,Iceland,,,,,0,0.00000,,,,,
1309,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1984,1984,,EUR,Europe,,,,,ISL,Iceland,,,,,0,0.00000,,,,,
1310,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1985,1985,,EUR,Europe,,,,,ISL,Iceland,,,,,0,0.00000,,,,,
1311,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1986,1986,,EUR,Europe,,,,,ISL,Iceland,,,,,0,0.00000,,,,,
1312,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1987,1987,,EUR,Europe,,,,,ISL,Iceland,,,,,0,0.00000,,,,,
1313,WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1988,1988,,EUR,Europe,,,,,ISL,Iceland,,,,,0,0.00000,,,,,
