,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
889,MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,FIN,Finland,,,,,0.61 [0.61-0.61],0.61000,0.61000,0.61000,,,
890,MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,FIN,Finland,,,,,0.47 [0.47-0.47],0.47000,0.47000,0.47000,,,
891,MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,FIN,Finland,,,,,0.42 [0.42-0.42],0.42000,0.42000,0.42000,,,
892,MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,,,FIN,Finland,,,,,0.34 [0.34-0.34],0.34000,0.34000,0.34000,,,
893,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,FIN,Finland,,,,,12 [10-13],12.00000,10.00000,13.00000,,,
894,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,,,FIN,Finland,,,,,10 [8.7-12],10.00000,8.70000,12.00000,,,
895,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,,,FIN,Finland,,,,,9.9 [8.5-11],9.90000,8.50000,11.00000,,,
896,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,,,FIN,Finland,,,,,8.7 [7.4-10],8.70000,7.40000,10.00000,,,
897,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,,,FIN,Finland,,,,,7 [6-8.1],7.00000,6.00000,8.10000,,,
898,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,,,FIN,Finland,,,,,7.4 [6.3-8.6],7.40000,6.30000,8.60000,,,
899,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,FIN,Finland,,,,,6.1 [5.2-7],6.10000,5.20000,7.00000,,,
900,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,,,FIN,Finland,,,,,6.5 [5.6-7.5],6.50000,5.60000,7.50000,,,
901,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,,,FIN,Finland,,,,,7.2 [6.1-8.3],7.20000,6.10000,8.30000,,,
902,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,,,FIN,Finland,,,,,8.7 [7.4-10],8.70000,7.40000,10.00000,,,
903,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,FIN,Finland,,,,,6.6 [5.6-7.6],6.60000,5.60000,7.60000,,,
904,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,FIN,Finland,,,,,6.7 [5.8-7.8],6.70000,5.80000,7.80000,,,
905,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,,,FIN,Finland,,,,,5.5 [4.7-6.4],5.50000,4.70000,6.40000,,,
906,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,FIN,Finland,,,,,5.6 [4.8-6.5],5.60000,4.80000,6.50000,,,
907,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,FIN,Finland,,,,,5.3 [4.5-6.1],5.30000,4.50000,6.10000,,,
908,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,FIN,Finland,,,,,5.6 [4.8-6.5],5.60000,4.80000,6.50000,,,
909,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,FIN,Finland,,,,,4.7 [4-5.4],4.70000,4.00000,5.40000,,,
910,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,FIN,Finland,,,,,4.9 [4.2-5.6],4.90000,4.20000,5.60000,,,
911,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,,,FIN,Finland,,,,,4.7 [4-5.5],4.70000,4.00000,5.50000,,,
912,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,1990,1990,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,22.0 [9.2-40.0],22.00000,9.20000,40.00000,,,
913,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,1991,1991,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,21.0 [8.9-38.0],21.00000,8.90000,38.00000,,,
914,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,1992,1992,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,20.0 [8.5-37.0],20.00000,8.50000,37.00000,,,
915,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,1993,1993,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,19.0 [8.1-36.0],19.00000,8.10000,36.00000,,,
916,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,1994,1994,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,19.0 [7.8-34.0],19.00000,7.80000,34.00000,,,
917,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,1995,1995,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,18.0 [7.6-33.0],18.00000,7.60000,33.00000,,,
918,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,1996,1996,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,17.0 [7.3-32.0],17.00000,7.30000,32.00000,,,
919,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,1997,1997,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,17.0 [7.1-31.0],17.00000,7.10000,31.00000,,,
920,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,1998,1998,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,16.0 [6.9-30.0],16.00000,6.90000,30.00000,,,
921,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,1999,1999,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,16.0 [6.6-29.0],16.00000,6.60000,29.00000,,,
922,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2000,2000,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,15.0 [6.2-27.0],15.00000,6.20000,27.00000,,,
923,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2001,2001,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,13.0 [5.6-24.0],13.00000,5.60000,24.00000,,,
924,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2002,2002,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,12.0 [5.1-22.0],12.00000,5.10000,22.00000,,,
925,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2003,2003,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,11.0 [4.7-20.0],11.00000,4.70000,20.00000,,,
926,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2004,2004,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,10.0 [4.2-18.0],10.00000,4.20000,18.00000,,,
927,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2005,2005,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,9.4 [4.0-17.0],9.40000,4.00000,17.00000,,,
928,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2006,2006,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,9.0 [3.8-16.0],9.00000,3.80000,16.00000,,,
929,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2007,2007,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,8.8 [3.7-16.0],8.80000,3.70000,16.00000,,,
930,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2008,2008,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,8.5 [3.6-16.0],8.50000,3.60000,16.00000,,,
931,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2009,2009,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,8.3 [3.5-15.0],8.30000,3.50000,15.00000,,,
932,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2010,2010,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,8.0 [3.4-15.0],8.00000,3.40000,15.00000,,,
933,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2011,2011,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,7.8 [3.3-14.0],7.80000,3.30000,14.00000,,,
934,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2012,2012,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,7.6 [3.2-14.0],7.60000,3.20000,14.00000,,,
935,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2013,2013,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,7.3 [3.1-13.0],7.30000,3.10000,13.00000,,,
936,MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2014,2014,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,7.1 [3.0-13.0],7.10000,3.00000,13.00000,,,
937,MDG_0000000025,Births attended by skilled health personnel (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/25,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,FIN,Finland,,,,,99.9,99.90000,,,,,Source: National Institute for Health and Welfare (THL) [Finland]; 2018.
938,MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,FIN,Finland,,,,,6 [ 4 - 7 ],6.00000,4.00000,7.00000,,,
939,MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,,,FIN,Finland,,,,,5 [ 4 - 6 ],5.00000,4.00000,6.00000,,,
940,MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,,,FIN,Finland,,,,,5 [ 4 - 6 ],5.00000,4.00000,6.00000,,,
941,MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,,,FIN,Finland,,,,,5 [ 4 - 6 ],5.00000,4.00000,6.00000,,,
942,MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,,,FIN,Finland,,,,,5 [ 4 - 6 ],5.00000,4.00000,6.00000,,,
943,MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,,,FIN,Finland,,,,,5 [ 4 - 6 ],5.00000,4.00000,6.00000,,,
944,MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,FIN,Finland,,,,,4 [ 3 - 5 ],4.00000,3.00000,5.00000,,,
945,MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,,,FIN,Finland,,,,,4 [ 4 - 6 ],4.00000,4.00000,6.00000,,,
946,MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,,,FIN,Finland,,,,,4 [ 3 - 5 ],4.00000,3.00000,5.00000,,,
947,MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,,,FIN,Finland,,,,,4 [ 3 - 6 ],4.00000,3.00000,6.00000,,,
948,MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,FIN,Finland,,,,,4 [ 3 - 5 ],4.00000,3.00000,5.00000,,,
949,MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,FIN,Finland,,,,,4 [ 3 - 5 ],4.00000,3.00000,5.00000,,,
950,MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,,,FIN,Finland,,,,,4 [ 3 - 5 ],4.00000,3.00000,5.00000,,,
951,MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,FIN,Finland,,,,,4 [ 3 - 5 ],4.00000,3.00000,5.00000,,,
952,MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,FIN,Finland,,,,,3 [ 2 - 4 ],3.00000,2.00000,4.00000,,,
953,MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,FIN,Finland,,,,,3 [ 2 - 4 ],3.00000,2.00000,4.00000,,,
954,MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,FIN,Finland,,,,,3 [ 2 - 5 ],3.00000,2.00000,5.00000,,,
955,MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,FIN,Finland,,,,,3 [ 2 - 4 ],3.00000,2.00000,4.00000,,,
956,MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/334,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,FIN,Finland,,,,,<0.1 [<0.1–<0.1],0.10000,0.10000,0.10000,,,
957,MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/334,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,,,FIN,Finland,,,,,<0.1 [<0.1–<0.1],0.10000,0.10000,0.10000,,,
958,MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/334,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,FIN,Finland,,,,,<0.1 [<0.1–0.1],0.10000,0.10000,0.10000,,,
959,MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/334,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,,,FIN,Finland,,,,,0.1 [<0.1–0.1],0.10000,0.10000,0.10000,,,
960,MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2007,2007,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,70,70.00000,,,,,
961,MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2008,2008,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,72,72.00000,,,,,
962,MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2009,2009,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,68,68.00000,,,,,
963,MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2010,2010,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,74,74.00000,,,,,
964,MDG_0000000031,Smear-positive tuberculosis treatment-success rate (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/332,PUBLISHED,Published,,2011,2011,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,67,67.00000,,,,,
965,MDG_0000000033,Antiretroviral therapy coverage among people with HIV infection eligible for ART according to 2010 guidelines (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/12,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,,,FIN,Finland,,,,,No data,,,,,,
966,MH_18,Mental health units in general hospitals (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2953,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,FIN,Finland,,,,,0.748,0.74791,,,,,
967,MH_6,Psychiatrists working in mental health sector (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2954,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,FIN,Finland,,,,,23.586,23.58643,,,,,
968,SA_0000001688,Total (recorded+unrecorded) alcohol per capita (15+) consumption,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4759,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,FIN,Finland,,,,,10.7,10.69700,,,,,"WHO Global Information System on Alcohol and Health (GISAH), 2018"
969,TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,FIN,Finland,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
970,TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,,,FIN,Finland,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
971,TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,,,FIN,Finland,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
972,TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,,,FIN,Finland,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
973,TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,,,FIN,Finland,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
974,TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,,,FIN,Finland,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
975,TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,FIN,Finland,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
976,TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,,,FIN,Finland,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
977,TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,,,FIN,Finland,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
978,TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,,,FIN,Finland,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
979,TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,FIN,Finland,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
980,TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,FIN,Finland,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
981,TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,,,FIN,Finland,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
982,TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,FIN,Finland,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
983,TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,FIN,Finland,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
984,TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,FIN,Finland,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
985,TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,FIN,Finland,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
986,TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,FIN,Finland,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
987,TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,,,FIN,Finland,,,,,88 [76-100],88.00000,76.00000,100.00000,,,
988,TB_tot_newrel,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,1990,1990,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,772,772.00000,,,,,
989,TB_tot_newrel,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,1991,1991,,EUR,Europe,,WB_HI,High-income,,FIN,Finland,,,,,771,771.00000,,,,,
